NOMBRE_PASO_PE;HORA;SOLAR;EOLICO;;;;;;
10;9;0.185439326;0.122214298;;;;;;
10;10;0.301103736;0.250319276;;;;;;
10;11;0.582278778;0.439805765;;;;;;
10;12;0.650799063;0.570277048;;;;;;
10;13;0.584013452;0.591025751;;;;;;
10;14;0.653010836;0.61297087;;;;;;
10;15;0.613793078;0.593929963;;;;;;
10;16;0.57779639;0.630861761;;;;;;
10;17;0.372778235;0.578532116;;;;;;
10;18;0.176358376;0.647268725;;;;;;
10;19;0.065543526;0.785762456;;;;;;
10;20;0.000341678;0.941883628;;;;;;
10;21;0;0.962930636;;;;;;
10;22;0;0.933189194;;;;;;
10;23;0;0.923177782;;;;;;
11;0;0;0.916689215;;;;;;
11;1;0;0.781245851;;;;;;
11;2;0;0.778554253;;;;;;
11;3;0;0.778916012;;;;;;
11;4;0;0.776834441;;;;;;
11;5;0.000713442;0.696406113;;;;;;
11;6;0.040658855;0.549770696;;;;;;
11;7;0.204578553;0.438490924;;;;;;
11;8;0.436030067;0.631609693;;;;;;
11;9;0.650509428;0.51871886;;;;;;
11;10;0.808561031;0.325791181;;;;;;
11;11;0.929095056;0.26298725;;;;;;
11;12;0.894105396;0.202312212;;;;;;
11;13;0.757601414;0.189797081;;;;;;
11;14;0.756724314;0.150142872;;;;;;
11;15;0.589773294;0.131966763;;;;;;
11;16;0.587824789;0.180479839;;;;;;
11;17;0.326109269;0.207422275;;;;;;
11;18;0.169858294;0.430697933;;;;;;
11;19;0.057370524;0.520494969;;;;;;
11;20;0.000292213;0.620070345;;;;;;
11;21;0;0.649591826;;;;;;
11;22;0;0.770813399;;;;;;
11;23;0;0.839628786;;;;;;
12;0;0;0.776679591;;;;;;
12;1;0;0.878882177;;;;;;
12;2;0;0.660618721;;;;;;
12;3;0;0.592939939;;;;;;
12;4;0;0.596474131;;;;;;
12;5;0.000683213;0.592453564;;;;;;
12;6;0.025853515;0.64463578;;;;;;
12;7;0.183278283;0.306136249;;;;;;
12;8;0.29152764;0.217891906;;;;;;
12;9;0.495676345;0.353935134;;;;;;
12;10;0.769337082;0.213206777;;;;;;
12;11;0.873413252;0.153604128;;;;;;
12;12;0.81181428;0.178659998;;;;;;
12;13;0.744901493;0.233001957;;;;;;
12;14;0.816413204;0.418181797;;;;;;
12;15;0.466855939;0.390911331;;;;;;
12;16;0.412491981;0.371555125;;;;;;
12;17;0.335865093;0.402275378;;;;;;
12;18;0.163279811;0.38390949;;;;;;
12;19;0.052105403;0.641352789;;;;;;
12;20;0.000826397;0.441941615;;;;;;
12;21;0;0.548979902;;;;;;
12;22;0;0.634495064;;;;;;
12;23;0;0.738863311;;;;;;
13;0;0;0.651223435;;;;;;
13;1;0;0.569563686;;;;;;
13;2;0;0.343581131;;;;;;
13;3;0;0.249082888;;;;;;
13;4;0;0.232195655;;;;;;
13;5;0.000441424;0.153922317;;;;;;
13;6;0.02472024;0.138338918;;;;;;
13;7;0.138751923;0.180299949;;;;;;
13;8;0.394735636;0.219882609;;;;;;
13;9;0.58604352;0.197039942;;;;;;
13;10;0.708027132;0.129423069;;;;;;
13;11;0.733152568;0.117225832;;;;;;
13;12;0.905712081;0.169101675;;;;;;
13;13;0.863620606;0.216141425;;;;;;
13;14;0.825665567;0.184311284;;;;;;
13;15;0.71556164;0.193935204;;;;;;
13;16;0.513260501;0.318426518;;;;;;
13;17;0.375818808;0.391373053;;;;;;
13;18;0.168939865;0.33127939;;;;;;
13;19;0.059182127;0.525067025;;;;;;
13;20;0.000231883;0.362155185;;;;;;
13;21;0;0.459127218;;;;;;
13;22;0;0.592996284;;;;;;
13;23;0;0.577899567;;;;;;
14;0;0;0.7065345;;;;;;
14;1;0;0.517961905;;;;;;
14;2;0;0.389047161;;;;;;
14;3;0;0.283185895;;;;;;
14;4;0;0.102990348;;;;;;
14;5;0.00045703;0.075150503;;;;;;
14;6;0.034775633;0.070188284;;;;;;
14;7;0.192623352;0.059735161;;;;;;
14;8;0.412137967;0.01218012;;;;;;
14;9;0.623677649;0.009836125;;;;;;
14;10;0.787289899;0.014259;;;;;;
14;11;0.897068895;0.034408288;;;;;;
14;12;0.939474666;0.02831588;;;;;;
14;13;0.927335946;0.015990948;;;;;;
14;14;0.850101402;0.013138809;;;;;;
14;15;0.76307033;0.016600958;;;;;;
14;16;0.553884179;0.018956783;;;;;;
14;17;0.386325215;0.024557265;;;;;;
14;18;0.167809144;0.032275931;;;;;;
14;19;0.055817911;0.041344733;;;;;;
14;20;0.000151009;0.062075688;;;;;;
14;21;0;0.091792338;;;;;;
14;22;0;0.264108423;;;;;;
14;23;0;0.572668983;;;;;;
15;0;0;0.410402461;;;;;;
15;1;0;0.187588341;;;;;;
15;2;0;0.232196431;;;;;;
15;3;0;0.155230071;;;;;;
15;4;0;0.102157753;;;;;;
15;5;0.000430081;0.08860497;;;;;;
15;6;0.036327842;0.143743948;;;;;;
15;7;0.187320847;0.170661628;;;;;;
15;8;0.402704267;0.107030464;;;;;;
15;9;0.606880892;0.079046679;;;;;;
15;10;0.767277793;0.0464069;;;;;;
15;11;0.846474567;0.034059157;;;;;;
15;12;0.720021943;0.026037106;;;;;;
15;13;0.713871069;0.012715323;;;;;;
15;14;0.660067539;0.011172899;;;;;;
15;15;0.557738451;0.008953231;;;;;;
15;16;0.614868852;0.018195782;;;;;;
15;17;0.390230132;0.011065693;;;;;;
15;18;0.168390933;0.025677426;;;;;;
15;19;0.056479382;0.072699351;;;;;;
15;20;0.000221322;0.211594751;;;;;;
15;21;0;0.289930187;;;;;;
15;22;0;0.212950456;;;;;;
15;23;0;0.352862001;;;;;;
16;0;0;0.53177327;;;;;;
16;1;0;0.653669678;;;;;;
16;2;0;0.861714368;;;;;;
16;3;0;0.876222752;;;;;;
16;4;0;0.743479921;;;;;;
16;5;0.000506218;0.515444612;;;;;;
16;6;0.02357628;0.323784179;;;;;;
16;7;0.171414637;0.15043479;;;;;;
16;8;0.355763422;0.099729182;;;;;;
16;9;0.590498086;0.119429222;;;;;;
16;10;0.753096387;0.121690368;;;;;;
16;11;0.875648442;0.087283249;;;;;;
16;12;0.919465292;0.054644346;;;;;;
16;13;0.910858763;0.03356328;;;;;;
16;14;0.786467371;0.070953207;;;;;;
16;15;0.693838137;0.06831419;;;;;;
16;16;0.588774059;0.077669232;;;;;;
16;17;0.386585431;0.087961161;;;;;;
16;18;0.16901999;0.089262466;;;;;;
16;19;0.056721455;0.180720306;;;;;;
16;20;0.000251245;0.227166968;;;;;;
16;21;0;0.315515611;;;;;;
16;22;0;0.427015592;;;;;;
16;23;0;0.605553685;;;;;;
17;0;0;0.627745315;;;;;;
17;1;0;0.546564142;;;;;;
17;2;0;0.387774559;;;;;;
17;3;0;0.385685665;;;;;;
17;4;0;0.568353635;;;;;;
17;5;0.000232795;0.595363638;;;;;;
17;6;0.021633037;0.566481397;;;;;;
17;7;0.100466897;0.243447963;;;;;;
17;8;0.267234273;0.103298132;;;;;;
17;9;0.592353231;0.230213903;;;;;;
17;10;0.752378688;0.264186677;;;;;;
17;11;0.876735761;0.118223079;;;;;;
17;12;0.740163474;0.057724153;;;;;;
17;13;0.899770686;0.066724226;;;;;;
17;14;0.860222996;0.071776844;;;;;;
17;15;0.746538108;0.051249485;;;;;;
17;16;0.581435878;0.046868015;;;;;;
17;17;0.383400133;0.039751317;;;;;;
17;18;0.168538763;0.042719445;;;;;;
17;19;0.059662691;0.061567847;;;;;;
17;20;0.000205634;0.238910986;;;;;;
17;21;0;0.62960544;;;;;;
17;22;0;0.705360805;;;;;;
17;23;0;0.830781894;;;;;;
18;0;0;0.664178027;;;;;;
18;1;0;0.595589304;;;;;;
18;2;0;0.392353863;;;;;;
18;3;0;0.344820781;;;;;;
18;4;0;0.321448046;;;;;;
18;5;0.000219269;0.320800686;;;;;;
18;6;0.015574337;0.296658043;;;;;;
18;7;0.131548578;0.414003877;;;;;;
18;8;0.394573564;0.353201715;;;;;;
18;9;0.534656043;0.227905237;;;;;;
18;10;0.74569686;0.194655056;;;;;;
18;11;0.676126206;0.186916308;;;;;;
18;12;0.89468739;0.196413526;;;;;;
18;13;0.901092285;0.115822156;;;;;;
18;14;0.842302342;0.096704736;;;;;;
18;15;0.664157448;0.098400059;;;;;;
18;16;0.517794998;0.128958225;;;;;;
18;17;0.30334315;0.263130394;;;;;;
18;18;0.141346873;0.224067098;;;;;;
18;19;0.033402787;0.274106166;;;;;;
18;20;2.51E-05;0.449637409;;;;;;
18;21;0;0.52344374;;;;;;
18;22;0;0.338420464;;;;;;
18;23;0;0.641253914;;;;;;
19;0;0;0.523881444;;;;;;
19;1;0;0.557693738;;;;;;
19;2;0;0.686976394;;;;;;
19;3;0;0.63542181;;;;;;
19;4;0;0.399406867;;;;;;
19;5;3.41E-06;0.32232243;;;;;;
19;6;0.027359022;0.277980997;;;;;;
19;7;0.115689756;0.238738684;;;;;;
19;8;0.263491339;0.139641856;;;;;;
19;9;0.516918184;0.164975228;;;;;;
19;10;0.571128774;0.19458188;;;;;;
19;11;0.714666743;0.232818125;;;;;;
19;12;0.601044098;0.326161746;;;;;;
19;13;0.802512885;0.253095403;;;;;;
19;14;0.739626763;0.341516442;;;;;;
19;15;0.270922892;0.174859182;;;;;;
19;16;0.377797177;0.200238384;;;;;;
19;17;0.227103221;0.21457762;;;;;;
19;18;0.167366889;0.286949069;;;;;;
19;19;0.060990833;0.295206234;;;;;;
19;20;0.000342537;0.396922917;;;;;;
19;21;0;0.757663254;;;;;;
19;22;0;0.925265598;;;;;;
19;23;0;0.91013618;;;;;;
20;0;0;0.672424546;;;;;;
20;1;0;0.703658036;;;;;;
20;2;0;0.83058104;;;;;;
20;3;0;0.809824029;;;;;;
20;4;0;0.709811184;;;;;;
20;5;6.53E-05;0.882371435;;;;;;
20;6;0.03172634;0.822257685;;;;;;
20;7;0.170099719;0.615379639;;;;;;
20;8;0.334391848;0.73810099;;;;;;
20;9;0.490445547;0.891795558;;;;;;
20;10;0.569198579;0.885349684;;;;;;
20;11;0.577385322;0.935624863;;;;;;
20;12;0.596379095;0.918827798;;;;;;
20;13;0.630968901;0.955197418;;;;;;
20;14;0.558167222;0.893901097;;;;;;
20;15;0.494018204;0.68226958;;;;;;
20;16;0.402329832;0.545690574;;;;;;
20;17;0.225711045;0.324414688;;;;;;
20;18;0.052525995;0.595449711;;;;;;
20;19;0.052535596;0.574901926;;;;;;
20;20;0.000808875;0.733966735;;;;;;
20;21;0;0.751255827;;;;;;
20;22;0;0.653018161;;;;;;
20;23;0;0.600516041;;;;;;
21;0;0;0.590068673;;;;;;
21;1;0;0.4517946;;;;;;
21;2;0;0.385245552;;;;;;
21;3;0;0.820083145;;;;;;
21;4;0;0.868613282;;;;;;
21;5;0.000252984;0.777285719;;;;;;
21;6;0.016926092;0.495730702;;;;;;
21;7;0.115095876;0.425701449;;;;;;
21;8;0.34217821;0.303237349;;;;;;
21;9;0.576070035;0.27992867;;;;;;
21;10;0.674040741;0.264891281;;;;;;
21;11;0.796388202;0.482378476;;;;;;
21;12;0.833827155;0.647176449;;;;;;
21;13;0.825312641;0.715364708;;;;;;
21;14;0.671735719;0.609702124;;;;;;
21;15;0.58739634;0.693511682;;;;;;
21;16;0.501686604;0.672108145;;;;;;
21;17;0.33104533;0.690099397;;;;;;
21;18;0.148129908;0.685580391;;;;;;
21;19;0.041439558;0.707732217;;;;;;
21;20;9.33E-06;0.703947966;;;;;;
21;21;0;0.715800804;;;;;;
21;22;0;0.847053356;;;;;;
21;23;0;0.738183727;;;;;;
22;0;0;0.833175612;;;;;;
22;1;0;0.877669386;;;;;;
22;2;0;0.758698651;;;;;;
22;3;0;0.801040702;;;;;;
22;4;0;0.93989536;;;;;;
22;5;2.78E-06;0.929918613;;;;;;
22;6;0.025838325;0.864592228;;;;;;
22;7;0.128883927;0.818545351;;;;;;
22;8;0.28778714;0.842575363;;;;;;
22;9;0.49815644;0.845198652;;;;;;
22;10;0.655176798;0.918099084;;;;;;
22;11;0.826736771;0.946022563;;;;;;
22;12;0.882255;0.957137351;;;;;;
22;13;0.868637707;0.946252977;;;;;;
22;14;0.648202155;0.902982838;;;;;;
22;15;0.531643248;0.902773508;;;;;;
22;16;0.493040125;0.901089687;;;;;;
22;17;0.326572295;0.885023815;;;;;;
22;18;0.153512247;0.91472455;;;;;;
22;19;0.040561073;0.936618588;;;;;;
22;20;5.90E-06;0.976558223;;;;;;
22;21;0;0.981059445;;;;;;
22;22;0;0.971023187;;;;;;
22;23;0;0.935927776;;;;;;
23;0;0;0.841169958;;;;;;
23;1;0;0.802167656;;;;;;
23;2;0;0.756149195;;;;;;
23;3;0;0.742690743;;;;;;
23;4;1.82E-05;0.656648353;;;;;;
23;5;0;0.706645105;;;;;;
23;6;0.012723143;0.73141556;;;;;;
23;7;0.069771173;0.610721401;;;;;;
23;8;0.031515146;0.895915564;;;;;;
23;9;0.085074341;0.734493426;;;;;;
23;10;0.224110506;0.555000049;;;;;;
23;11;0.415297715;0.309865514;;;;;;
23;12;0.662463588;0.162811592;;;;;;
23;13;0.413529058;0.096023227;;;;;;
23;14;0.352324978;0.564341662;;;;;;
23;15;0.221815856;0.929930421;;;;;;
23;16;0.304404231;0.980374825;;;;;;
23;17;0.181593619;0.970633491;;;;;;
23;18;0.076876253;0.99291257;;;;;;
23;19;0.017704162;0.944844782;;;;;;
23;20;0.000232644;0.980869229;;;;;;
23;21;0;0.957685469;;;;;;
23;22;0;0.935884653;;;;;;
23;23;0;0.932984018;;;;;;
24;0;0;0.928652462;;;;;;
24;1;0;0.907083737;;;;;;
24;2;0;0.854680397;;;;;;
24;3;0;0.768944343;;;;;;
24;4;0;0.667182867;;;;;;
24;5;0.000272078;0.54771713;;;;;;
24;6;0.016765824;0.488989699;;;;;;
24;7;0.13990474;0.497303592;;;;;;
24;8;0.33959871;0.693945036;;;;;;
24;9;0.642620288;0.770499967;;;;;;
24;10;0.790892266;0.702416034;;;;;;
24;11;0.928225525;0.67972726;;;;;;
24;12;1.000344528;0.647144421;;;;;;
24;13;0.975666943;0.583850597;;;;;;
24;14;0.937082958;0.48479032;;;;;;
24;15;0.812641786;0.413108357;;;;;;
24;16;0.633373137;0.429226832;;;;;;
24;17;0.393852254;0.422187929;;;;;;
24;18;0.184311092;0.447168411;;;;;;
24;19;0.047922554;0.466711073;;;;;;
24;20;0.000149606;0.626693823;;;;;;
24;21;0;0.748611471;;;;;;
24;22;0;0.836662887;;;;;;
24;23;0;0.768316784;;;;;;
25;0;0;0.781404547;;;;;;
25;1;0;0.791130475;;;;;;
25;2;0;0.65466269;;;;;;
25;3;0;0.467949675;;;;;;
25;4;0;0.60160705;;;;;;
25;5;0.00010885;0.39701233;;;;;;
25;6;0.020341142;0.413583127;;;;;;
25;7;0.095520542;0.360600777;;;;;;
25;8;0.212191319;0.185717536;;;;;;
25;9;0.301012104;0.163973989;;;;;;
25;10;0.467211196;0.17580971;;;;;;
25;11;0.537496409;0.164727464;;;;;;
25;12;0.608536971;0.108935067;;;;;;
25;13;0.651991469;0.104188248;;;;;;
25;14;0.627334467;0.105733735;;;;;;
25;15;0.634300006;0.13744487;;;;;;
25;16;0.515871317;0.187347059;;;;;;
25;17;0.255518773;0.132456727;;;;;;
25;18;0.11754954;0.241524628;;;;;;
25;19;0.030965717;0.343856183;;;;;;
25;20;0.000103886;0.391561183;;;;;;
25;21;0;0.256573505;;;;;;
25;22;0;0.410559791;;;;;;
25;23;0;0.430947592;;;;;;
26;0;0;0.454671574;;;;;;
26;1;0;0.170583194;;;;;;
26;2;0;0.133664083;;;;;;
26;3;0;0.121824988;;;;;;
26;4;0;0.103579956;;;;;;
26;5;0;0.109895224;;;;;;
26;6;0.010285699;0.101214399;;;;;;
26;7;0.072767015;0.078610546;;;;;;
26;8;0.11861845;0.046120896;;;;;;
26;9;0.110068457;0.012225394;;;;;;
26;10;0.265202843;0.020538364;;;;;;
26;11;0.394063259;0.005236413;;;;;;
26;12;0.404597091;0.002085966;;;;;;
26;13;0.471663906;0.008124611;;;;;;
26;14;0.491520642;0.036065511;;;;;;
26;15;0.375101418;0.064079364;;;;;;
26;16;0.34273809;0.055001414;;;;;;
26;17;0.137455299;0.264476043;;;;;;
26;18;0.110083143;0.145156598;;;;;;
26;19;0.015096771;0.082939031;;;;;;
26;20;1.34E-06;0.190960484;;;;;;
26;21;0;0.263106183;;;;;;
26;22;0;0.160504285;;;;;;
26;23;0;0.222358211;;;;;;
27;0;0;0.391266562;;;;;;
27;1;0;0.447464242;;;;;;
27;2;0;0.43645194;;;;;;
27;3;0;0.272092337;;;;;;
27;4;1.35E-05;0.364831557;;;;;;
27;5;0;0.387448186;;;;;;
27;6;0.004449363;0.723133819;;;;;;
27;7;0.014857946;0.639358734;;;;;;
27;8;0.09918386;0.452445835;;;;;;
27;9;0.236604275;0.36705437;;;;;;
27;10;0.502186631;0.512082266;;;;;;
27;11;0.600956245;0.647941847;;;;;;
27;12;0.281666322;0.684326216;;;;;;
27;13;0.285849054;0.660376467;;;;;;
27;14;0.294346751;0.257125175;;;;;;
27;15;0.188996049;0.191471731;;;;;;
27;16;0.105843905;0.15977635;;;;;;
27;17;0.109358041;0.114194542;;;;;;
27;18;0.04203434;0.300041767;;;;;;
27;19;0.011203155;0.313365237;;;;;;
27;20;1.13E-06;0.31526198;;;;;;
27;21;0;0.225518066;;;;;;
27;22;0;0.151280291;;;;;;
27;23;0;0.091070572;;;;;;
28;0;0;0.083386086;;;;;;
28;1;0;0.0359476;;;;;;
28;2;0;0.047249986;;;;;;
28;3;0;0.061194738;;;;;;
28;4;0;0.040534354;;;;;;
28;5;3.40E-06;0.043289894;;;;;;
28;6;0.005824047;0.027093049;;;;;;
28;7;0.01931116;0.027143302;;;;;;
28;8;0.052083859;0.043028815;;;;;;
28;9;0.096137334;0.033418371;;;;;;
28;10;0.169349411;0.02659224;;;;;;
28;11;0.295858929;0.00496933;;;;;;
28;12;0.431758341;0.002504352;;;;;;
28;13;0.331992549;0.012140172;;;;;;
28;14;0.323020791;0.026857299;;;;;;
28;15;0.348868747;0.005344051;;;;;;
28;16;0.391124449;0.002562972;;;;;;
28;17;0.283419729;0.002229176;;;;;;
28;18;0.089070222;0.008585807;;;;;;
28;19;0.010633194;0.031825736;;;;;;
28;20;1.80E-05;0.066520309;;;;;;
28;21;0;0.12186729;;;;;;
28;22;0;0.198341507;;;;;;
28;23;0;0.188025334;;;;;;
29;0;0;0.243995736;;;;;;
29;1;0;0.200467201;;;;;;
29;2;0;0.147838715;;;;;;
29;3;0;0.157251137;;;;;;
29;4;0;0.11551752;;;;;;
29;5;0;0.115655343;;;;;;
29;6;0.002876216;0.075553292;;;;;;
29;7;0.016201416;0.219064053;;;;;;
29;8;0.023815044;0.135887664;;;;;;
29;9;0.081343542;0.143432762;;;;;;
29;10;0.168529162;0.317059597;;;;;;
29;11;0.254086532;0.2257563;;;;;;
29;12;0.328732079;0.203929798;;;;;;
29;13;0.270461006;0.045349502;;;;;;
29;14;0.292321015;0.056471604;;;;;;
29;15;0.523051751;0.213307321;;;;;;
29;16;0.241014347;0.158563849;;;;;;
29;17;0.185816767;0.076634139;;;;;;
29;18;0.081332697;0.218843487;;;;;;
29;19;0.034350064;0.236856771;;;;;;
29;20;0.000124993;0.144253596;;;;;;
29;21;0;0.19326798;;;;;;
29;22;0;0.25970253;;;;;;
29;23;0;0.429699073;;;;;;
30;0;0;0.55187233;;;;;;
30;1;0;0.422374429;;;;;;
30;2;0;0.251109859;;;;;;
30;3;0;0.233146808;;;;;;
30;4;0;0.126106125;;;;;;
30;5;1.25E-05;0.145090346;;;;;;
30;6;0.008819781;0.26124895;;;;;;
30;7;0.055011035;0.228055675;;;;;;
30;8;0.144361382;0.194417623;;;;;;
30;9;0.291999131;0.390273379;;;;;;
30;10;0.269908346;0.547366906;;;;;;
30;11;0.596353729;0.703383293;;;;;;
30;12;0.632298546;0.708957213;;;;;;
30;13;0.764805594;0.774157462;;;;;;
30;14;0.776445737;0.711221625;;;;;;
30;15;0.630341001;0.666222426;;;;;;
30;16;0.339587361;0.568772535;;;;;;
30;17;0.104259135;0.580730434;;;;;;
30;18;0.053550053;0.443311722;;;;;;
30;19;0.01824213;0.734405716;;;;;;
30;20;1.20E-05;0.740929612;;;;;;
30;21;0;0.731983712;;;;;;
30;22;0;0.427354932;;;;;;
30;23;0;0.504174637;;;;;;
31;0;0;0.736145081;;;;;;
31;1;0;0.781850479;;;;;;
31;2;0;0.62839629;;;;;;
31;3;0;0.560705394;;;;;;
31;4;0;0.087845404;;;;;;
31;5;9.06E-06;0.136231119;;;;;;
31;6;-0.001231409;0.307321609;;;;;;
31;7;0.027425259;0.476000692;;;;;;
31;8;0.209239963;0.472724129;;;;;;
31;9;0.285050755;0.396970591;;;;;;
31;10;0.482624066;0.518244898;;;;;;
31;11;0.574754108;0.479294298;;;;;;
31;12;0.624381472;0.393820564;;;;;;
31;13;0.636827363;0.46536045;;;;;;
31;14;0.545482609;0.418018163;;;;;;
31;15;0.365768815;0.773269098;;;;;;
31;16;0.166741297;0.87363822;;;;;;
31;17;0.242075409;0.801200796;;;;;;
31;18;0.181314617;0.796596271;;;;;;
31;19;0.047819412;0.927042942;;;;;;
31;20;7.12E-06;0.792483242;;;;;;
31;21;0;0.48087959;;;;;;
31;22;0;0.577355991;;;;;;
31;23;0;0.78986839;;;;;;
32;0;0;0.85236199;;;;;;
32;1;0;0.866254611;;;;;;
32;2;0;0.866772959;;;;;;
32;3;0;0.799294989;;;;;;
32;4;0;0.619570339;;;;;;
32;5;0;0.45325504;;;;;;
32;6;0.010921912;0.546221941;;;;;;
32;7;0.09950118;0.378109164;;;;;;
32;8;0.247449535;0.31628048;;;;;;
32;9;0.243839256;0.376668266;;;;;;
32;10;0.448261486;0.205882976;;;;;;
32;11;0.60140019;0.115256406;;;;;;
32;12;0.657080409;0.084797031;;;;;;
32;13;0.628285619;0.115877558;;;;;;
32;14;0.17754857;0.855600326;;;;;;
32;15;0.472054458;0.885262589;;;;;;
32;16;0.449064887;0.522031789;;;;;;
32;17;0.31532152;0.411777117;;;;;;
32;18;0.153673624;0.276822198;;;;;;
32;19;0.036174847;0.378801836;;;;;;
32;20;5.13E-06;0.575288417;;;;;;
32;21;0;0.768223917;;;;;;
32;22;0;0.667408643;;;;;;
32;23;0;0.483120973;;;;;;
33;0;0;0.492892526;;;;;;
33;1;0;0.482512291;;;;;;
33;2;0;0.522006542;;;;;;
33;3;0;0.501004324;;;;;;
33;4;5.72E-07;0.618708776;;;;;;
33;5;0;0.43065968;;;;;;
33;6;0.010178954;0.300808441;;;;;;
33;7;0.088863153;0.449170327;;;;;;
33;8;0.15344794;0.333590254;;;;;;
33;9;0.281337789;0.210065749;;;;;;
33;10;0.316549087;0.396962569;;;;;;
33;11;0.551684551;0.870595723;;;;;;
33;12;0.131539776;0.874319538;;;;;;
33;13;0.037908928;0.860673997;;;;;;
33;14;0.130941129;0.878795439;;;;;;
33;15;0.319507803;0.498114759;;;;;;
33;16;0.292771024;0.227502843;;;;;;
33;17;0.161322494;0.169511729;;;;;;
33;18;0.070513923;0.181416864;;;;;;
33;19;0.018276325;0.10958448;;;;;;
33;20;8.61E-05;0.107944691;;;;;;
33;21;0;0.255147096;;;;;;
33;22;0;0.160599814;;;;;;
33;23;0;0.125617605;;;;;;
34;0;0;0.14523113;;;;;;
34;1;0;0.309623537;;;;;;
34;2;0;0.62881032;;;;;;
34;3;0;0.652086118;;;;;;
34;4;0;0.684203661;;;;;;
34;5;2.31E-06;0.681129529;;;;;;
34;6;0.006075432;0.759378958;;;;;;
34;7;0.019469385;0.795174729;;;;;;
34;8;0.03845504;0.76845686;;;;;;
34;9;0.10687751;0.574768622;;;;;;
34;10;0.155735292;0.525758691;;;;;;
34;11;0.194606286;0.612039802;;;;;;
34;12;0.280019294;0.503646087;;;;;;
34;13;0.315114683;0.26215508;;;;;;
34;14;0.242688659;0.076177856;;;;;;
34;15;0.21107909;0.059255114;;;;;;
34;16;0.15305901;0.025567917;;;;;;
34;17;0.091463967;0.105546236;;;;;;
34;18;0.041294071;0.187377344;;;;;;
34;19;0.016687844;0.252632305;;;;;;
34;20;0.000202497;0.728934217;;;;;;
34;21;0;0.672497442;;;;;;
34;22;0;0.653318067;;;;;;
34;23;0;0.822623831;;;;;;
35;0;0;0.835722374;;;;;;
35;1;0;0.797480063;;;;;;
35;2;0;0.77841413;;;;;;
35;3;0;0.75352375;;;;;;
35;4;0;0.660306152;;;;;;
35;5;1.25E-05;0.800306737;;;;;;
35;6;0.015527891;0.865553021;;;;;;
35;7;0.116356475;0.867575628;;;;;;
35;8;0.328208827;0.73602447;;;;;;
35;9;0.528486125;0.585413362;;;;;;
35;10;0.694184539;0.572262316;;;;;;
35;11;0.726939847;0.521061489;;;;;;
35;12;0.878258185;0.640209161;;;;;;
35;13;0.842424097;0.77929625;;;;;;
35;14;0.809513929;0.840731423;;;;;;
35;15;0.74250673;0.859484687;;;;;;
35;16;0.553723749;0.708808219;;;;;;
35;17;0.373229572;0.722317978;;;;;;
35;18;0.149465885;0.620376369;;;;;;
35;19;0.028695269;0.626834402;;;;;;
35;20;0;0.730994161;;;;;;
35;21;0;0.519888917;;;;;;
35;22;0;0.4370693;;;;;;
35;23;0;0.683633211;;;;;;
36;0;0;0.900354592;;;;;;
36;1;0;0.79978003;;;;;;
36;2;0;0.672588583;;;;;;
36;3;0;0.757320374;;;;;;
36;4;0;0.892791377;;;;;;
36;5;0.000116746;0.93887549;;;;;;
36;6;0.004341289;0.827940343;;;;;;
36;7;0.040228343;0.743667504;;;;;;
36;8;0.093346545;0.531229061;;;;;;
36;9;0.268520338;0.515073818;;;;;;
36;10;0.318128987;0.403743935;;;;;;
36;11;0.556420525;0.255637789;;;;;;
36;12;0.422495863;0.233710102;;;;;;
36;13;0.582483316;0.144804621;;;;;;
36;14;0.447099559;0.077620616;;;;;;
36;15;0.546235294;0.154004777;;;;;;
36;16;0.379986579;0.20124759;;;;;;
36;17;0.288505366;0.218863788;;;;;;
36;18;0.139260271;0.215299532;;;;;;
36;19;0.023578609;0.250718679;;;;;;
36;20;0;0.542016659;;;;;;
36;21;0;0.399346851;;;;;;
36;22;0;0.508578342;;;;;;
36;23;0;0.645835849;;;;;;
37;0;0;0.406360091;;;;;;
37;1;0;0.370849834;;;;;;
37;2;0;0.360916014;;;;;;
37;3;0;0.2976371;;;;;;
37;4;0;0.349205186;;;;;;
37;5;0;0.492833044;;;;;;
37;6;0.006616801;0.638225069;;;;;;
37;7;0.09031082;0.572181893;;;;;;
37;8;0.282222089;0.502837975;;;;;;
37;9;0.360662285;0.645521687;;;;;;
37;10;0.556357643;0.707753829;;;;;;
37;11;0.738373248;0.608911701;;;;;;
37;12;0.661674376;0.54462143;;;;;;
37;13;0.479860622;0.670762198;;;;;;
37;14;0.589901706;0.754537075;;;;;;
37;15;0.669741353;0.753897422;;;;;;
37;16;0.516354596;0.719593608;;;;;;
37;17;0.357186793;0.523518823;;;;;;
37;18;0.122288094;0.374075114;;;;;;
37;19;0.029790396;0.187023424;;;;;;
37;20;2.43E-06;0.153583523;;;;;;
37;21;0;0.096815724;;;;;;
37;22;0;0.11614894;;;;;;
37;23;0;0.173990872;;;;;;
38;0;0;0.232988485;;;;;;
38;1;0;0.275323694;;;;;;
38;2;0;0.155610574;;;;;;
38;3;0;0.154745775;;;;;;
38;4;0;0.258167586;;;;;;
38;5;0;0.215990258;;;;;;
38;6;0.007784484;0.246878921;;;;;;
38;7;0.138080554;0.234356721;;;;;;
38;8;0.338959918;0.236584669;;;;;;
38;9;0.54809085;0.385257787;;;;;;
38;10;0.715589638;0.345330681;;;;;;
38;11;0.826831487;0.341733479;;;;;;
